accession_number,species_name,genus,resistance_status,mean_alig_score,mean_core_dist,n_pairs
GCF_900636915.1,Aggregatibacter aphrophilus,Aggregatibacter,0,3049.2698567708335,0,15
GCF_037482965.1,Pedobacter anseongensis,Pedobacter,0,3008.299560546875,0,1
GCF_010728325.1,Mycolicibacterium poriferae,Mycolicibacterium,0,2974.53857421875,0,1
GCF_010728725.1,Mycobacterium branderi,Mycobacterium,0,3004.346435546875,0,1
GCF_010728925.1,Mycolicibacterium gadium,Mycolicibacterium,0,2984.703125,0,1
GCF_900636925.1,Bordetella bronchiseptica,Bordetella,0,3034.0615234375,0,3
GCF_010729485.1,Mycolicibacter hiberniae,Mycolicibacter,2,3041.98828125,0,1
GCF_010729665.1,Mycolicibacterium madagascariense,Mycolicibacterium,0,2946.3193359375,1,1
GCF_010729895.1,Mycolicibacterium confluentis,Mycolicibacterium,0,2972.246337890625,1,1
GCF_037546065.1,Holzapfeliella saturejae,Holzapfeliella,4,3115.310791015625,0,6
GCF_010731115.1,Mycolicibacterium phocaicum,Mycolicibacterium,0,3006.31787109375,0,1
GCF_010731295.1,Mycolicibacterium boenickei,Mycolicibacterium,0,3008.299560546875,0,1
GCF_010731575.1,Mycolicibacterium monacense,Mycolicibacterium,0,2994.263671875,0,1
GCF_900637025.1,Streptococcus oralis,Streptococcus,4,3069.73193359375,0,6
GCF_010731615.1,Mycolicibacterium insubricum,Mycolicibacterium,0,2986.418701171875,0,1
GCF_010731695.1,Mycolicibacterium litorale,Mycolicibacterium,1,2998.263916015625,1,1
GCF_010731735.1,Mycolicibacterium sediminis,Mycolicibacterium,0,2934.337890625,1,1
GCF_010731755.1,Mycolicibacter minnesotensis,Mycolicibacter,2,3010.46484375,0,1
GCF_010731815.2,Mycolicibacterium arabiense,Mycolicibacterium,0,2858.87109375,0,1
GCF_018141405.1,Serpentinicella alkaliphila,Serpentinicella,3,2713.710817649148,2.5090909090909093,55
GCF_010731835.1,Mycolicibacillus koreensis,Mycolicibacillus,0,2980.52001953125,0,1
GCF_010731855.1,Mycolicibacterium anyangense,Mycolicibacterium,0,2982.28173828125,0,1
GCF_037546185.1,Nicoliella lavandulae,Nicoliella,0,3110.628369140625,0.4,10
GCF_037619525.1,Achromobacter veterisilvae,Achromobacter,0,3002.5384521484375,0,6
GCF_018141425.1,Vallitalea guaymasensis,Vallitalea,0,3015.507080078125,0,15
GCF_023705585.1,Collibacillus ludicampi,Collibacillus,0,2972.2793708570075,1.3181818181818181,66
GCF_023733635.1,Candidatus Endoriftia persephonae,Candidatus,0,3057.841796875,0,1
GCF_010918895.1,Acinetobacter schindleri,Acinetobacter,5,2922.6961728050596,0,21
GCF_010977555.1,Caulobacter rhizosphaerae,Caulobacter,0,2944.885498046875,0,1
GCF_010993745.1,Fodinicola acaciae,Fodinicola,0,3002.3544921875,0,1
GCF_011009555.1,Adonisia turfae,Adonisia,0,2950.83056640625,0,3
GCF_018141445.1,Vallitalea pronyensis,Vallitalea,0,3003.82861328125,0,15
GCF_011038645.2,Corynebacterium qintianiae,Corynebacterium,1,2988.487996419271,0.5,6
GCF_023744375.2,Parabacteroides absconsus,Parabacteroides,0,2934.3686639694943,0,21
GCF_018141485.1,Streptomyces alfalfae,Streptomyces,5,3024.964208984375,0,10
GCF_023746535.1,Sneathiella marina,Sneathiella,0,2934.722412109375,2,1
GCF_037672085.1,Vibrio paracholerae,Vibrio,0,3006.570949978299,1.7777777777777777,36
GCF_018207515.1,Paenibacillus tritici,Paenibacillus,0,3000.8778076171875,0,6
GCF_011040435.1,Pseudomonas psychrophila,Pseudomonas,0,3038.071044921875,0.42857142857142855,28
GCF_011044175.1,Rasiella rasia,Rasiella,2,3014.24462890625,0,1
GCF_011044255.1,Rhizorhabdus phycosphaerae,Rhizorhabdus,0,2946.8671875,0,1
GCF_018223345.1,Shewanella yunxiaonensis,Shewanella,0,3057.841796875,0,21
GCF_900637055.1,Brevibacillus brevis,Brevibacillus,0,3002.342980018029,0.3076923076923077,78
GCF_011044475.1,Pantoea stewartii,Pantoea,0,2559.787312825521,23.6,15
GCF_011045195.1,Caulobacter soli,Caulobacter,0,2944.885498046875,0,1
GCF_023746555.1,Brevibacillus ruminantium,Brevibacillus,0,2962.709841579861,0,45
GCF_900637075.1,Streptococcus pseudoporcinus,Streptococcus,0,3067.1050618489585,0,15
GCF_037818705.1,Aeromonas popoffii,Aeromonas,0,3053.924560546875,0,45
GCF_023821985.2,Dyadobacter chenhuakuii,Dyadobacter,0,2964.1949869791665,0,3
GCF_023822005.2,Dyadobacter fanqingshengii,Dyadobacter,2,2917.554931640625,0,1
GCF_900637165.1,Actinomyces howellii,Actinomyces,0,3079.640380859375,0,3
GCF_023822065.1,Sphingomonas morindae,Sphingomonas,0,2942.90380859375,0,3
GCF_037850265.1,Corynebacterium hesseae,Corynebacterium,0,2978.47216796875,0,6
GCF_037889915.1,Variovorax humicola,Variovorax,2,3041.98828125,0,1
GCF_900637265.1,Achromobacter insolitus,Achromobacter,2,2999.911580403646,0,6
GCF_011045835.1,Proteus terrae,Proteus,0,3055.5901227678573,0,21
GCF_900637305.1,Cardiobacterium hominis,Cardiobacterium,0,3040.006591796875,0,3
GCF_900637325.1,Wolinella succinogenes,Wolinella,0,2972.629150390625,0,3
GCF_037892375.1,Lactococcus formosensis,Lactococcus,0,3066.57958984375,0,10
GCF_011046245.1,Allorhizobium pseudoryzae,Allorhizobium,0,2938.9404296875,0,6
GCF_037908215.1,Benzoatithermus flavus,Benzoatithermus,1,191.4951171875,70,1
GCF_011046555.1,Sphingobacterium lactis,Sphingobacterium,0,3020.9039713541665,0,6
GCF_018223745.1,Clostridium beijerinckii,Clostridium,7,2942.3954969618057,2.488888888888889,45
GCF_023824315.1,Acinetobacter tibetensis,Acinetobacter,0,3045.95166015625,0,21
GCF_023920085.1,Bartonella taylorii,Bartonella,0,2952.812255859375,0,1
GCF_018243235.1,Ralstonia nicotianae,Ralstonia,0,3043.969970703125,0,6
GCF_018275325.1,Nocardioides palaemonis,Nocardioides,0,3016.226318359375,0,3
GCF_011046895.1,Rhizobium rhizoryzae,Rhizobium,0,2934.97705078125,0,10
GCF_011046975.1,Microbacterium amylolyticum,Microbacterium,2,3024.153076171875,0,1
GCF_900637475.1,Yersinia pseudotuberculosis,Yersinia,0,3039.078148251488,0,21
GCF_011047135.1,Microbacterium endophyticum,Microbacterium,0,3020.189697265625,0,1
GCF_018279165.1,Falsirhodobacter algicola,Falsirhodobacter,0,2899.306640625,0,3
GCF_011058215.1,Devosia aurantiaca,Devosia,0,2904.996826171875,1,1
GCF_018279705.1,Tardiphaga alba,Tardiphaga,0,2926.923095703125,1,1
GCF_037948395.1,Serratia nevei,Serratia,0,3040.098388671875,0,21
GCF_900637515.1,Veillonella dispar,Veillonella,4,3071.2064208984375,0,6
GCF_023920225.1,Vibrio gazogenes,Vibrio,0,3034.844552176339,0,21
GCF_023921165.1,Aquirufa antheringensis,Aquirufa,0,2979.265380859375,0,3
GCF_011058775.1,Lactobacillus iners,Lactobacillus,0,3110.7021484375,0,15
GCF_023921225.1,Legionella lytica,Legionella,0,3059.823486328125,0,6
GCF_023923205.1,Ornithinimicrobium cryptoxanthini,Ornithinimicrobium,0,2986.639404296875,0,1
GCF_018279895.1,Parabacteroides distasonis,Parabacteroides,2,2969.826102120536,1.1428571428571428,21
GCF_023923225.1,Ornithinimicrobium faecis,Ornithinimicrobium,0,3016.226318359375,0,1
GCF_023935825.1,Sphingomonas aerolata,Sphingomonas,0,2946.8671875,0,6
GCF_037949505.1,Tepidibacillus marianensis,Tepidibacillus,8,3254.2249581473216,0,28
GCF_024029775.1,Fructobacillus americanaquae,Fructobacillus,4,3073.6953125,0,6
GCF_024055605.1,Ciceribacter sichuanensis,Ciceribacter,0,2942.90380859375,0,1
GCF_018282095.1,Pseudovibrio brasiliensis,Pseudovibrio,0,2936.958740234375,0,15
GCF_024072275.1,Pseudomonas siliginis,Pseudomonas,0,3012.852197265625,0,10
GCF_900637545.1,Aeromonas encheleia,Aeromonas,0,3030.457096354167,0,45
GCF_024112395.2,Pseudomonas pergaminensis,Pseudomonas,0,3042.7994140625,0.4,10
GCF_037996745.1,Xenorhabdus siamensis,Xenorhabdus,0,2539.049530029297,1,28
GCF_900637555.1,Lautropia mirabilis,Lautropia,4,2933.12568359375,0.4,10
GCF_011064285.1,Vibrio ziniensis,Vibrio,0,3038.0520833333335,0,45
GCF_900637575.1,Slackia heliotrinireducens,Slackia,2,2974.74853515625,0,1
GCF_011090385.1,Aquirufa beregesia,Aquirufa,0,2984.519287109375,0,3
GCF_900637615.1,Bordetella hinzii,Bordetella,0,3034.0615234375,0,3
GCF_024134545.1,Nocardiopsis exhalans,Nocardiopsis,5,3033.29638671875,0,10
GCF_024158035.1,Dyella lutea,Dyella,0,3061.80517578125,0,1
GCF_900637635.1,Legionella jordanis,Legionella,0,3063.786865234375,0,6
GCF_037996785.1,Xenorhabdus thailandensis,Xenorhabdus,0,2972.210400390625,2.7333333333333334,15
GCF_038024855.1,Methylocella tundrae,Methylocella,0,2946.8671875,0,1
GCF_038024885.1,Gordonia hydrophobica,Gordonia,3,2962.9964192708335,0,3
GCF_011100465.1,Jeotgalibaca arthritidis,Jeotgalibaca,6,3058.3851399739583,0,15
GCF_038024965.1,Candidatus Phytoplasma fraxini,Candidatus,0,3041.98828125,0,1
GCF_900637795.1,Weeksella virosa,Weeksella,0,2996.501416015625,0.4,10
GCF_011290485.1,Caldichromatium japonicum,Caldichromatium,0,3043.969970703125,0,3
GCF_011290545.1,Pontivivens nitratireducens,Pontivivens,0,2907.2333984375,0,1
GCF_038050375.1,Okeanomitos corallinicola,Okeanomitos,0,2946.8671875,0,6
GCF_900637855.1,Neisseria animaloris,Neisseria,0,3053.87841796875,0,6
GCF_038066555.1,Ideonella lacteola,Ideonella,0,3022.21728515625,0,1
GCF_038069655.2,Yoonia phaeophyticola,Yoonia,0,2901.288330078125,0,1
GCF_018283675.1,Metabacillus flavus,Metabacillus,0,3042.1776589133524,0,55
GCF_038069675.1,Rhodococcus navarretei,Rhodococcus,0,3008.299560546875,0,6
GCF_011299095.1,Jeotgalibaca porci,Jeotgalibaca,6,3073.5016927083334,0.3333333333333333,15
GCF_011299575.1,Leucobacter viscericola,Leucobacter,0,3018.2080078125,0,1
GCF_038086725.1,Photobacterium damselae,Photobacterium,0,3022.80908203125,1.5,6
GCF_011300215.1,Nocardioides piscis,Nocardioides,0,3002.3544921875,0,1
GCF_900638015.1,Listeria grayi,Listeria,0,3061.897119140625,0,15
GCF_038095555.1,Macrococcus psychrotolerans,Macrococcus,0,3036.12958984375,1,10
GCF_011303955.1,Vagococcus coleopterorum,Vagococcus,0,3076.939453125,0,10
GCF_038098645.1,Marinobacter metalliresistant,Marinobacter,0,3020.10791015625,0,1
GCF_038321125.1,Pseudoxanthomonas putridarboris,Pseudoxanthomonas,0,3061.80517578125,0,1
GCF_018288855.1,Rahnella inusitata,Rahnella,0,3046.583426339286,0,21
GCF_038368255.1,Azonexus hydrophilus,Azonexus,0,3047.933349609375,0,3
GCF_038396615.1,Thermatribacter velox,Thermatribacter,0,3131.164306640625,0,1
GCF_018304845.1,Leucobacter manosquensis,Leucobacter,3,3028.116455078125,0,3
GCF_024159215.1,Ureibacillus endophyticus,Ureibacillus,0,3069.73193359375,0,55
GCF_900638135.1,Serratia quinivorans,Serratia,0,3043.5811941964284,0,21
GCF_018314255.1,Lentilactobacillus buchneri,Lentilactobacillus,4,3025.1675048828124,2,10
GCF_900638215.1,Nocardiopsis dassonvillei,Nocardiopsis,5,3038.02490234375,0,10
GCF_024169545.1,Pseudomonas migulae,Pseudomonas,0,3033.342496744792,0,15
GCF_018316655.1,Nocardiopsis changdeensis,Nocardiopsis,4,2986.22255859375,0,10
GCF_011304195.1,Vagococcus hydrophili,Vagococcus,0,3083.3797345842636,0,28
GCF_011320225.1,Phytoactinopolyspora limicola,Phytoactinopolyspora,0,3018.2080078125,0,1
GCF_011326725.1,Microbacterium excoecariae,Microbacterium,2,3026.134765625,0,1
GCF_011382965.1,Leucobacter insecticola,Leucobacter,0,3018.2080078125,0,1
GCF_900638305.1,Porphyromonas cangingivalis,Porphyromonas,0,2996.63955078125,1.8,10
GCF_011382985.1,Leucobacter coleopterorum,Leucobacter,0,2970.263916015625,1,1
GCF_038396635.1,Defluviitalea saccharophila,Defluviitalea,8,2920.5535888671875,0.5,28
GCF_018316795.1,Nocardiopsis akebiae,Nocardiopsis,5,3038.02490234375,0,10
GCF_038396765.1,Chitinophaga caseinilytica,Chitinophaga,0,3018.1441650390625,0,6
GCF_900638385.1,Actinobacillus delphinicola,Actinobacillus,0,3051.01171875,0,15
GCF_900638615.1,Bartonella elizabethae,Bartonella,0,2952.812255859375,0,1
GCF_018324205.1,Actinoplanes ianthinogenes,Actinoplanes,0,2931.712890625,0,15
GCF_018324255.1,Polymorphospora rubra,Polymorphospora,0,3004.336181640625,0,1
GCF_011387195.1,Streptococcus ruminicola,Streptococcus,7,3069.73193359375,0,21
GCF_018324385.1,Ferrigenium kumadai,Ferrigenium,0,3051.896728515625,0,1
GCF_018324685.1,Actinocatenispora sera,Actinocatenispora,0,3016.226318359375,0,1
GCF_011388195.1,Neopusillimonas aestuarii,Neopusillimonas,3,3049.9150390625,0,3
GCF_011388215.1,Hydrogenophaga crocea,Hydrogenophaga,0,3030.09814453125,0,1
GCF_018326425.1,Polycladomyces abyssicola,Polycladomyces,0,3095.5169677734375,0,6
GCF_018336615.1,Psychrobacter pacificensis,Psychrobacter,0,2893.8885904947915,4,3
GCF_900638655.1,Pragia fontium,Pragia,0,3026.3185686383927,0,21
GCF_024172095.1,Kitasatospora paracochleata,Kitasatospora,10,3002.1148763020833,0,45
GCF_011397115.1,Enterococcus saigonensis,Enterococcus,0,3077.464990234375,0,15
GCF_900638685.1,Neisseria weaveri,Neisseria,0,3053.87841796875,0,6
GCF_900660495.1,Mycoplasmopsis gallinacea,Mycoplasmopsis,0,2966.177001953125,0.6666666666666666,3
GCF_018336855.1,Acinetobacter junii,Acinetobacter,2,3002.523486328125,0,15
GCF_011397855.1,Metapseudomonas otitidis,Metapseudomonas,0,3028.0985107421875,0,6
GCF_900660515.1,Mycoplasmopsis bovirhinis,Mycoplasmopsis,0,2979.9567057291665,0,3
GCF_900660525.1,Mycoplasmopsis bovigenitalium,Mycoplasmopsis,0,2994.473876953125,0,1
GCF_011399095.1,Halomonas hydrothermalis,Halomonas,1,2925.2572021484375,2,6
GCF_018343525.1,Lederbergia citrea,Lederbergia,0,3070.423095703125,0,6
GCF_900660605.1,Mycoplasmopsis glycophila,Mycoplasmopsis,0,2970.7394205729165,0,3
GCF_011405655.1,Adlercreutzia hattorii,Adlercreutzia,3,2988.482666015625,0,3
GCF_900660635.1,Mycoplasmopsis gallopavonis,Mycoplasmopsis,0,2974.0118001302085,0.6666666666666666,3
GCF_011420305.2,Nocardioides ochotonae,Nocardioides,3,3010.28125,0,3
GCF_018343535.1,Neobacillus rhizophilus,Neobacillus,0,3057.265380859375,0,6
GCF_900660645.1,Mycoplasmopsis citelli,Mycoplasmopsis,0,2970.7394205729165,0.6666666666666666,3
GCF_018388425.1,Nocardioides faecalis,Nocardioides,0,2960.356201171875,0,1
GCF_900660685.1,Mycoplasmopsis columbina,Mycoplasmopsis,0,2992.491943359375,0,1
GCF_018389385.1,Anthocerotibacter panamensis,Anthocerotibacter,2,2901.288330078125,0,1
GCF_024172125.1,Actinomadura rupiterrae,Actinomadura,5,2894.267647879464,0,21
GCF_900660695.1,Mycoplasmopsis meleagridis,Mycoplasmopsis,0,2986.593017578125,0,1
GCF_018389705.1,Mycoplasma mycoides,Mycoplasma,2,3010.327392578125,0,1
GCF_900660705.1,Mycoplasmopsis columbinasalis,Mycoplasmopsis,0,2955.06982421875,1,1
GCF_900660745.1,Haploplasma axanthum,Haploplasma,0,3018.2080078125,0,1
GCF_900660755.1,Acholeplasma hippikon,Acholeplasma,0,2986.5009765625,0,3
GCF_024172185.1,Nonomuraea roseoviolacea,Nonomuraea,0,2925.5966796875,0,6
GCF_024199905.1,Rothia santali,Rothia,0,3036.043212890625,0,3
GCF_018394055.1,Weissella ceti,Weissella,0,3127.200927734375,0,10
GCF_011455495.1,Frederiksenia canicola,Frederiksenia,0,3051.896728515625,0,15
GCF_038398625.1,Cytobacillus pseudoceanisediminis,Cytobacillus,0,3062.1611069187975,0,66
GCF_900682675.2,Pseudomonas marincola,Pseudomonas,0,2880.6052978515627,3.6,10
GCF_024205945.1,Macrococcus equipercicus,Macrococcus,0,3076.488037109375,0,10
GCF_900683595.1,Gordonia paraffinivorans,Gordonia,4,3013.18994140625,0,6
GCF_018394375.1,Pseudomonas syringae,Pseudomonas,0,3049.9150390625,0,10
GCF_018398275.1,Chelatococcus asaccharovorans,Chelatococcus,0,2950.83056640625,0,1
GCF_018398355.1,Chelatococcus composti,Chelatococcus,0,2946.8671875,0,1
GCF_011455875.1,Basfia succiniciproducens,Basfia,0,3055.21484375,0,15
GCF_038433355.1,Brucella cytisi,Brucella,6,2938.9404296875,0,15
GCF_018398425.1,Pseudomonas lalucatii,Pseudomonas,0,3045.95166015625,0,6
GCF_038443675.1,Yoonia algicola,Yoonia,0,2901.288330078125,0,1
GCF_024205965.1,Macrococcus epidermidis,Macrococcus,0,3079.640380859375,0,10
GCF_900683745.1,Paraprevotella xylaniphila,Paraprevotella,6,3005.08251953125,0,21
GCF_900890425.1,Pontiella desulfatans,Pontiella,2,3113.375,0,1
GCF_018398475.1,Pseudomonas qingdaonensis,Pseudomonas,0,3033.867887369792,0,15
GCF_900890705.1,Pontiella sulfatireligans,Pontiella,0,3113.375,0,1
GCF_011578045.1,Acinetobacter shaoyimingii,Acinetobacter,0,3043.3671526227677,0,21
GCF_038449125.1,Kosakonia calanthes,Kosakonia,0,3041.5996210007443,0,21
GCF_018398915.1,Aminirod propionatiphilus,Aminirod,0,3012.285888671875,0,6
GCF_024224615.1,Atlantibacter subterraneus,Atlantibacter,0,3019.0830659412204,0,21
GCF_018406465.1,Longicatena caecimuris,Longicatena,0,3047.933349609375,0,10
GCF_018406505.1,Veillonella orientalis,Veillonella,4,3063.3255208333335,0,6
GCF_018406605.1,Noviluteimonas caseinilytica,Noviluteimonas,0,3061.80517578125,0,1
GCF_018406645.1,Lysobacter helvus,Lysobacter,0,3061.80517578125,0,1
GCF_011578285.1,Acinetobacter lanii,Acinetobacter,2,2996.028762090774,0.8571428571428571,21
GCF_018409545.1,Allochromatium tepidum,Allochromatium,0,3019.59033203125,0,3
GCF_024271895.1,Flavobacterium bizetiae,Flavobacterium,7,2930.929908389137,0,21
GCF_011600945.2,Campylobacter fetus,Campylobacter,0,3002.3544921875,0,3
GCF_011601315.1,Candidatus Chlorobium masyuteum,Candidatus,2,2974.61083984375,0,1
GCF_011604685.1,Spirosoma aureum,Spirosoma,0,2970.5929361979165,0,3
GCF_018417475.1,Novosphingobium decolorationis,Novosphingobium,2,2866.92724609375,3.1666666666666665,6
GCF_018436245.1,Pseudochrobactrum algeriensis,Pseudochrobactrum,0,2940.922119140625,0,6
GCF_018437505.1,Spiractinospora alimapuensis,Spiractinospora,3,3039.4073893229165,0,3
GCF_018459925.1,Nocardioides aquaticus,Nocardioides,2,3016.226318359375,0,1
GCF_901482605.1,Hathewaya histolytica,Hathewaya,0,2988.5192057291665,0,45
GCF_038452265.1,Vibrio diazotrophicus,Vibrio,0,3057.841796875,0,45
GCF_901538355.1,Tuwongella immobilis,Tuwongella,0,2962.789794921875,0.5,6
GCF_038452275.1,Corynebacterium mayonis,Corynebacterium,0,3022.17138671875,0,6
GCF_018502505.1,Weissella tructae,Weissella,0,3127.200927734375,0,15
GCF_011617105.1,Hafnia alvei,Hafnia,0,3057.841796875,0,28
GCF_011617245.1,Brevibacterium atlanticum,Brevibacterium,0,3022.1944580078125,0,6
GCF_011617465.1,Brevibacterium pigmentatum,Brevibacterium,0,2989.114990234375,0.5,6
GCF_038500265.1,Ignatzschineria larvae,Ignatzschineria,0,3041.3430989583335,0,15
GCF_902143515.1,Hathewaya massiliensis,Hathewaya,0,2987.343331473214,0,21
GCF_018502625.1,Pseudomonas hormoni,Pseudomonas,0,3045.95166015625,0,15
GCF_038502305.1,Propioniciclava soli,Propioniciclava,0,2978.666015625,0,1
GCF_902153245.2,Pseudorhizobium endolithicum,Pseudorhizobium,0,3083.603759765625,0,1
GCF_018524345.1,Harenicola maris,Harenicola,0,2909.215087890625,0,1
GCF_038505995.1,Candidatus Phytoplasma asteris,Candidatus,0,3014.382568359375,0,1
GCF_018555435.2,Bifidobacterium amazonense,Bifidobacterium,2,3040.006591796875,0,1
GCF_038561955.2,Salinicoccus bachuensis,Salinicoccus,0,3079.640380859375,0,1
GCF_011617705.1,Brevibacterium limosum,Brevibacterium,1,2999.133341471354,0,6
GCF_038719015.1,Nguyenibacter vanlangensis,Nguyenibacter,3,2950.83056640625,0,3
GCF_011745665.1,Zophobihabitans entericus,Zophobihabitans,2,3023.6461588541665,2,6
GCF_902374465.1,Ralstonia pickettii,Ralstonia,0,3047.933349609375,0,10
GCF_011751745.2,Paramicrobacterium fandaimingii,Paramicrobacterium,2,3036.043212890625,0,1
GCF_011751765.2,Paramicrobacterium chengjingii,Paramicrobacterium,2,3038.02490234375,0,1
GCF_011752005.1,Canibacter zhoujuaniae,Canibacter,2,3020.189697265625,0,1
GCF_902375065.1,Veillonella atypica,Veillonella,3,3060.69873046875,0,3
GCF_011758745.1,Amycolatopsis granulosa,Amycolatopsis,3,3011.6637369791665,0,3
GCF_011758765.1,Amycolatopsis viridis,Amycolatopsis,3,3016.226318359375,0,3
GCF_038723655.1,Burkholderia arboris,Burkholderia,0,3025.41552734375,0,15
GCF_011761185.1,Saccharomonospora amisosensis,Saccharomonospora,0,3038.02490234375,0,3
GCF_039134705.1,Kineothrix sedimenti,Kineothrix,4,3036.043212890625,0,6
GCF_039523575.1,Rhodanobacter caeni,Rhodanobacter,0,3061.80517578125,0,1
GCF_039531125.1,Microbacterium sediminicola,Microbacterium,0,3014.24462890625,0,1
GCF_024296885.1,Bacillus paranthracis,Bacillus,0,3063.537344125601,0,78
GCF_902375395.1,Bacillus rubiinfantis,Bacillus,0,3043.8821149553573,0,21
GCF_024296925.1,Pseudomonas nunensis,Pseudomonas,0,3042.034423828125,0,1
GCF_024320785.1,Gracilimonas sediminicola,Gracilimonas,0,3020.189697265625,0,1
GCF_039534895.1,Streptosporangium longisporum,Streptosporangium,0,3022.17138671875,0,15
GCF_018582665.1,Cytobacillus gottheilii,Cytobacillus,0,3060.155029296875,0,45
GCF_902386985.1,Pantoea septica,Pantoea,0,3020.134228515625,1.6,15
GCF_902459475.1,Aquicella lusitana,Aquicella,0,3059.86962890625,1,1
GCF_902459485.1,Aquicella siphonis,Aquicella,0,3049.9150390625,0,1
GCF_039535115.1,Paeniglutamicibacter sulfureus,Paeniglutamicibacter,0,3028.116455078125,0,10
GCF_039535255.1,Pseudarthrobacter polychromogenes,Pseudarthrobacter,0,3014.935791015625,0,3
GCF_011761475.1,Saccharococcus thermophilus,Saccharococcus,0,3057.9566786024307,1.2222222222222223,36
GCF_011761605.1,Kribbella shirazensis,Kribbella,0,3022.17138671875,0,1
GCF_011764505.1,Legionella antarctica,Legionella,0,3054.5697428385415,0,3
GCF_902459535.1,Paraburkholderia dioscoreae,Paraburkholderia,6,3029.333154296875,0,15
GCF_039535295.1,Streptosporangium nondiastaticum,Streptosporangium,0,3003.60751953125,0,15
GCF_902497555.1,Amycolatopsis camponoti,Amycolatopsis,0,2968.25,0,6
